date,order_book_id,open,high,low,close,volume,total_turnover,alpha001,alpha002,alpha003,alpha004,alpha005,alpha006,alpha007,alpha009,alpha010,alpha011,alpha012,alpha013,alpha015,alpha016,alpha017,alpha018,alpha020,alpha021,alpha022,alpha023,alpha024,alpha026,alpha027,alpha028,alpha030,alpha031,alpha032,alpha033,alpha034,alpha037,alpha038,alpha040,alpha041,alpha042,alpha043,alpha044,alpha045,alpha046,alpha047,alpha048,alpha049,alpha050,alpha051,alpha053,alpha054,alpha055,alpha057,alpha058,alpha059,alpha060,alpha061,alpha062,alpha063,alpha064,alpha065,alpha066,alpha067,alpha068,alpha069,alpha070,alpha073,alpha074,alpha075,alpha076,alpha077,alpha078,alpha079,alpha080,alpha081,alpha082,alpha083,alpha086,alpha087,alpha089,alpha090,alpha091,alpha092,alpha093,alpha095,alpha098,alpha099,alpha100,alpha101,y
2017/8/8,CI005001.INDX,2481.367,2490.328,2473.774,2481.5577,834737900,7346983000,0.629086809,-0.362919438,-0.118105443,-8,-0.527199299,-0.030637027,-1,1.1204,1.1204,0.659914517,-1.1204,-0.650507328,-2.057995495,-0.676719278,-0.102470317,-0.20800451,-0.253015984,1,-0.030422746,-0.707,-190.7549,-0.866025404,1,3.47E-07,0.090631741,1.615206924,0.003007317,0.721565315,0.551112363,1.578384022,-0.530176159,-0.115833168,2394.021751,0.631034483,12,-0.686113884,-0.056878575,-1,1.096053721,0.000497726,1.1204,-0.97601476,1.1204,1.096599433,-0.470019916,-0.544254292,-3356.644074,-1,-3,-2.66E-06,FALSE,-1,0.36597977,-1,-1,-1.1134952,-0.975954312,0,-0.002405412,-0.215775572,-10,-1,TRUE,-6,0.68173258,0.665288692,TRUE,-9.46E-06,0,-0.839694656,-175083.3268,0,-11,-2,-0.332502414,-4.846513804,1,11.31332533,TRUE,-0.453117675,0,-0.000184826,0.011519178,-0.017815624
2017/8/9,CI005001.INDX,2477.353,2487.072,2468.711,2485.0658,681133500,5771464000,0.852874859,-0.177912789,-0.037274876,-7,-0.530903866,-0.017286368,-1,-3.5081,-3.5081,0.033324007,3.5081,-0.170518602,-1.23338964,-0.609921082,-0.050046453,-0.279312289,-0.094357316,1,0.100696764,-3.41,-194.263,-0.805555556,1,-1.76E-06,0.084636591,1.706917278,0.003092718,0.641047297,0.473669389,1.508693882,-0.55885479,-0.095718599,2393.141265,0.619293712,8,-0.234671432,0.4955118,1,0.639350273,-0.001433003,1,-0.97601476,1,-0.791203463,-0.876998628,0.452282143,-3513.484517,-1,-1,-0.000794758,TRUE,-1,0.391801998,0,-1,-1.097120271,-0.842688582,0,-1.91E-14,-1.22E-15,-10,-1,FALSE,-6,0.741996234,0.804181899,TRUE,-0.839909808,0,-0.792196777,-122370.4737,0,-9,-2,-0.620377356,-4.562002808,1,10.26473029,TRUE,-0.503984998,0,-0.000582989,0.42004139,-0.025084849
2017/8/10,CI005001.INDX,2484.19,2491.947,2452.163,2473.7785,842303100,7015082000,0.629086809,-0.049029406,-0.102348326,-2,-0.525378681,-0.073079501,-1,11.2873,11.2873,0.133363971,11.2873,-0.120913191,-1.06615991,-0.503382187,-0.042402441,-0.121758737,-0.240718008,1,0.307183918,-1.619,-182.9757,-0.469668218,1,-5.20E-07,0.17603228,1.871639113,0.003109015,0.822916667,0.694452267,1.670016825,-0.151032966,-0.182040914,2388.690433,0.66382788,24,-0.029585607,0.513350565,1,1.362704383,0.005296546,1,-0.773062731,1,0.646219987,-0.554851587,0.256888077,-3649.711916,-1,-1,-0.000598944,TRUE,-1,0.467428994,0,-1,-2.100225861,-0.934951803,0,-0.080158136,-9.47E-10,-15,-1,FALSE,-4,0.447269303,0.919137063,TRUE,-0.839909808,-1,-0.79389313,-54496.76335,0,-6,-3,-0.575253664,-4.49181095,1,6.379061372,TRUE,-0.672058134,0,-0.000546238,-0.261694106,-0.016361813
2017/8/11,CI005001.INDX,2455.995,2458.689,2412.37,2417.4935,888078000,7307519000,0.482243517,0.385461254,0.09724741,-1,-0.453211732,0.116162966,-1,56.285,56.285,0.711610571,56.285,-0.050169109,-1.031531532,-0.034949267,-0.007112513,-0.03410372,-0.024240565,1,0.41324305,0,-126.6907,-0.469668218,1,4.81E-06,0.167254051,2.269369261,0.003054992,0.95411036,0.95156294,1.807656179,-0.005740446,-0.097468343,2353.134733,0.871099744,40,0.306553423,0.173784132,1,1.972491464,0.011697563,1,-0.736162362,1,7.997723903,-0.119706679,0.195460025,-3716.991311,-1,-1,8.81E-05,TRUE,-1,0.72233888,0,-1,-3.125352908,-0.716402435,0,-0.431170663,-5.65E-05,-17,-1,FALSE,-2,0.216572505,0.776333317,TRUE,-0.021151062,-1,-0.275657337,-48295.71709,0,-2,0,-0.153889515,-3.743097801,1,2.242385787,TRUE,-0.628926395,0,-2.62E-05,-0.831206822,0.009544762
2017/8/14,CI005001.INDX,2417.401,2439.199,2417.401,2437.6578,561927500,4799584000,0.332581736,0.71475961,-0.705069307,-2,-0.448041818,-0.626278619,-1,-20.1643,-20.1643,0.122408534,20.1643,-0.744363021,-1.599943694,-0.905862458,-0.022537369,-0.474915445,-0.03390916,1,0.103889405,0,-146.855,-0.403603676,1,-2.77E-06,0.156392926,0.306123315,0.003034588,0.535472973,0.230076035,1.371088795,-0.040274583,-0.336452914,2342.862672,0.795829292,7,-0.600127629,0.113575942,1,-0.098933538,-0.009805724,1,-0.649907749,1,0.003493068,-0.891320682,-0.189260662,-3899.439522,-1,-1,-0.000951639,FALSE,-1,0.723968412,0,0,-4.138339921,-0.696368361,0,-0.190928322,-0.612691697,-17,-1,TRUE,-1,0.085216573,0.822788583,TRUE,-6.51E-05,-1,-0.139100933,-143145.9633,0,-1,0,-0.253100338,-4.750584932,1,3.015358362,TRUE,-0.795593061,0,-0.000476281,0.929253635,0.012074582
2017/8/15,CI005001.INDX,2433.943,2440.584,2426.267,2437.3472,561873600,5452817000,0.126691094,0.927425484,-0.756628896,-3,-0.445629531,-0.674899929,-1,0.3106,0.3106,0.05190373,-0.3106,-0.762683202,-1.749718468,-0.93940248,-0.020216394,-0.335400225,-0.190639236,1,0.004466898,0,-146.5444,-0.105644282,1,-1.14E-06,0.146892005,0.344024863,0.003095084,0.688907658,0.539003098,1.537973833,-0.087156775,-0.409544055,2336.36793,0.792746114,14,-0.671626286,-0.127269493,1,-0.155680847,0.000154376,1,-0.649907749,1,-2.355274069,-0.768529597,-0.207631753,-4036.659712,-1,-1,-0.000619326,FALSE,0,0.541327774,0,0,-6.747035573,-0.970239508,0,-0.803226634,-0.990425232,-15,-1,TRUE,-1,0.027777778,0.901410335,TRUE,-6.51E-05,0,-0.188860616,-234777.6535,0,-1,-4,-0.062359155,-4.681328966,1,3.464705882,TRUE,-0.699718706,0,-0.000441498,0.23775667,0.008087686
2017/8/16,CI005001.INDX,2433.482,2433.482,2413.355,2422.7283,628228100,5482945000,0.126691094,0.929007093,-0.760137093,-2,-0.440954661,-0.682959609,-1,14.6189,14.6189,0.059037539,14.6189,-0.814261556,-1.677927928,-0.948139797,-0.037778032,-0.177846674,-0.141803062,1,-0.050909932,0,-131.9255,-0.107582871,1,2.51E-07,0.147353824,0.098338676,0.003025825,0.826858108,0.731906505,1.645070712,-0.021561676,-0.452806579,2336.121264,0.854846811,24,-0.779103349,0.173150149,1,0.403440921,0.006979089,1,-0.649907749,1,0.80616178,-0.47613554,-0.106156553,-4195.358503,-1,-1,-6.14E-06,FALSE,0,0.480869721,0,0,-7.836815359,-0.803255855,0,-0.73582297,-0.020275979,-12,-1,TRUE,-1,0.049435028,0.939950899,TRUE,-0.000447367,-1,-0.186316087,-106909.8935,0,-3,-6,-0.012572192,-4.793635938,1,3.28744186,TRUE,-0.507501172,0,-0.000145073,-0.5342657,0.008436109
2017/8/17,CI005001.INDX,2423.032,2433.367,2416.227,2433.303,627226800,5467296000,0.332581736,0.697765484,-0.771866002,-3,-0.446276346,-0.712515771,-1,-10.5747,-10.5747,0.779444319,10.5747,-0.040022548,-0.995495495,-0.8156708,-0.152452467,-0.399098083,-0.161056976,1,-0.088422849,0,-142.5002,-0.107582871,1,-2.41E-06,0.1404385,0.23041991,0.002968382,0.617398649,0.347789355,1.427488497,-0.096047466,-0.493183449,2337.615682,0.812316716,24,-0.781364342,0.184875791,1,-0.130610063,-0.00507917,1,-0.58902214,1,-0.626366636,-0.975416549,-0.13730405,-4396.51066,-2,-1,-0.000816627,FALSE,0,0.358858346,0,0,-5.890175042,-0.730553861,0,-0.839209672,-0.293156857,-11,-1,TRUE,-1,0.124764595,0.909124282,TRUE,-9.46E-06,-1,-0.156912638,-103729.6483,0,-5,-7,-0.274196531,-4.831539541,1,3.337110482,TRUE,-0.379278012,0,-0.000576176,0.599206581,-0.001482676
2017/8/18,CI005001.INDX,2420.024,2444.617,2413.713,2440.5679,727768600,6357384000,0.852874859,0.45385812,-0.726534514,-3,-0.450584422,-0.72644348,-1,-7.2649,-7.2649,0.845877633,-7.2649,-0.590755355,-1.018018018,-0.57356257,-0.215234974,-0.430947012,-0.07182034,1,-0.063322281,0,-149.7651,-0.690065559,1,-3.03E-06,0.06499448,2.201293253,0.002980545,0.533502252,0.404111518,1.359273205,-0.106478277,-0.455927672,2341.761385,0.784652278,30,-0.248942499,-0.199987866,1,0.24257394,-0.004215639,1,-0.58902214,1,0.100999809,-0.833014834,0.534392032,-4602.35247,-1,-1,-0.000839826,FALSE,-1,0.150925528,0,0,-5.892998306,-0.932699717,0,-0.73582297,-0.697268375,-12,-1,TRUE,-1,0.232109228,0.8259838,TRUE,-0.839909808,-1,-0.155216285,-71480.09933,0,-6,-7,-0.620377356,-4.795507721,1,3.39481268,TRUE,-0.415611814,0,-0.000659054,0.664743569,0.006861723
2017/8/21,CI005001.INDX,2448.511,2468.453,2448.511,2467.0915,723197600,6397375000,0.852874859,0.035690217,-0.677158958,-7,-0.489321906,-0.688599721,-1,-26.5236,-26.5236,0.765609833,26.5236,-0.806369786,-1.681306306,-0.767756483,-0.365205669,-0.41319053,-0.77521591,1,-0.010704253,-35.086,-176.2887,-0.690065559,1,-2.52E-06,0.014908032,1.914209677,0.003042712,0.545045045,0.169248099,1.373118644,-0.593416382,-0.420485074,2370.002208,0.68792097,7,-0.605511119,0.233696678,1,0.07747748,-0.013210709,1,-0.499538745,1,-1.053476313,-0.897165773,-0.531401011,-4859.333304,-6,-2,-0.000911874,FALSE,-1,-0.133319701,-1,-1,-5.735177866,-0.939783818,0,-0.876804682,-0.56747434,-3,0,FALSE,-1,0.510357815,0.643489988,FALSE,-0.839909808,-1,-0.251625671,-103149.9456,0,-7,-9,-0.620377356,-4.401965372,2,2.635346756,TRUE,-0.605719644,0,-0.000678723,0.931680289,0.00305392
2017/8/22,CI005001.INDX,2464.612,2464.612,2449.519,2457.0597,619711300,5287618000,0.629086809,-0.410503214,-0.524745285,-8,-0.490700401,-0.530438419,-1,10.0318,10.0318,0.26896924,-10.0318,-0.745208568,-1.786599099,-0.666854566,-0.052933967,-0.143742954,-0.214871724,-1,0.018599665,0,-166.2569,-0.690065559,1,-2.47E-07,0.071353491,2.048648188,0.003141821,0.799831081,0.675584342,1.666936104,-0.159008183,-0.327316834,2371.730019,0.723915051,5,-0.357941003,-0.231587279,1,0.991251161,0.006015283,1,-0.935424354,1,0.878870967,-0.507341444,-0.435978478,-5069.135643,-6,-5,-0.000239451,FALSE,0,-0.293199948,-1,0,-7.290513834,-0.381976614,0,-0.612693935,-0.003615243,-1,-1,FALSE,-1,0.741525424,0.734486583,TRUE,-0.839909808,-1,-0.710489115,-185179.2507,0,-6,-7,-0.204403357,-2.452971455,5,2.315858453,TRUE,-0.375293015,0,-0.000163022,-0.500351133,0.003783343
2017/8/23,CI005001.INDX,2459.29,2463.964,2438.959,2443.1667,613035000,5344027000,0.482243517,-0.737746735,-0.517948055,-7,-0.472224765,-0.524854095,-1,13.893,13.893,0.125685077,-13.893,-0.695603157,-1.773367117,-0.106820744,-0.144830805,-0.084554679,-0.222880819,1,0.059975708,0,-152.3639,-0.674400487,1,2.13E-06,0.150463851,2.242013533,0.003236686,0.864583333,0.724584624,1.740882141,-0.10764318,-0.322275768,2364.256341,0.776297001,12,-0.011932909,-0.181632123,1,1.11043027,0.006420802,1,-0.935424354,1,4.102145421,-0.173900618,-0.409936756,-5274.411033,-6,-7,-3.37E-05,FALSE,0,-0.259519431,-1,-1,-7.271880294,-0.5200539,0,-0.004672416,-0.629768063,-4,0,FALSE,-1,0.47834275,0.496008224,TRUE,-0.705448486,-1,-0.695504665,-81745.50462,0,-6,-7,-0.087810054,-0.627983154,7,2.282945736,TRUE,-0.260665729,0,-4.70E-05,-0.644777253,0.014017955
2017/8/24,CI005001.INDX,2444.433,2448.081,2424.834,2429.6952,714526400,5894497000,0.332581736,-0.642977469,-0.285225837,-5,-0.456585899,-0.313028154,-1,13.4715,13.4715,0.27175979,13.4715,-0.140642616,-1.098536036,-0.035794814,-0.13437641,-0.089064262,-0.098405995,1,0.128442013,0,-138.8924,-0.514495755,1,1.88E-06,0.206763637,0.548355692,0.003158198,0.85838964,0.721486905,1.705288224,-0.099660732,-0.171091164,2353.934614,0.828,40,0.518998139,0.559775477,1,1.523238911,0.009515064,1,-0.935424354,1,-4.258347104,-0.215530276,-0.061625037,-5506.671969,-6,-6,0.000256687,FALSE,0,-0.165815276,0,0,-7.181818182,-0.392773716,0,-0.000815161,-0.098563785,-14,0,FALSE,-1,0.217043315,0.521201593,TRUE,-0.497657567,-1,-0.250212044,-82745.60923,0,-5,-6,-0.322153326,-0.854936827,7,2.778301887,TRUE,-0.057430849,0,-5.44E-05,-0.633938403,0.015396005
2017/8/25,CI005001.INDX,2427.838,2459.021,2427.838,2457.3144,730207200,5856410000,0.126691094,-0.68406527,0.00089468,-6,-0.47659641,0.000492067,-1,-27.6192,-27.6192,0.778687748,-27.6192,-0.640642616,-1.069538288,-0.056651635,-0.570037776,-0.489289741,-0.075640442,1,0.061758779,0,-166.5116,-0.514495755,1,-3.60E-06,0.158730091,0.193809014,0.003161981,0.483671171,0.163615883,1.342653438,-0.20398938,-0.172320945,2363.177725,0.721365124,24,0.327741041,-0.209235756,-1,0.886674017,-0.023682041,-27.6192,-0.935424354,-27.6192,-0.018185928,-0.889920972,-0.017324399,-5850.885104,-4,-5,-0.000745156,TRUE,-1,-0.252412977,0,0,-5.103331451,-0.836074709,0,-0.000815161,-0.191213743,-14,0,TRUE,-1,0.129472693,0.543375042,FALSE,-9.46E-06,-1,-0.197059655,-83280.45953,0,-2,-5,-0.591600902,-0.930276088,7,2.703902066,TRUE,0.298874824,0,-0.000733097,0.945241149,0.007130508
2017/8/28,CI005001.INDX,2463.443,2478.837,2461.619,2474.6258,868319900,7255922000,0.852874859,-0.669805269,-0.130592644,-9,-0.512452943,-0.189189558,-44,-17.3114,-17.3114,0.820023097,-17.3114,-0.825253664,-1.01463964,-0.721251409,-0.318808015,-0.355975197,-0.765914765,-1,0.015369523,-30.756,-183.823,-0.514495755,1,-1.20E-06,0.080958676,-0.134237293,0.003176795,0.61036036,0.262461279,1.436513632,-0.663825844,-0.28200608,2386.650224,0.659517426,17,-0.370562121,-0.19304599,-1,1.151317315,-0.012552658,-17.3114,-0.935424354,-17.3114,0.031644415,-0.738503683,-0.6370052,-6192.390374,-2,-4,-0.000473087,TRUE,-1,-0.433016409,-1,0,-3.108413326,-0.895236686,0,-3.29E-08,-0.739667813,-4,0,TRUE,-1,0.31826742,0.58764041,FALSE,-0.417987471,-1,-0.735368957,-151770.6104,0,-1,1,-0.620377356,-1.919045391,7,2.262483995,TRUE,0.340600094,-1,-0.000830663,0.64944538,-0.00082372
2017/8/29,CI005001.INDX,2472.56,2474.776,2461.447,2466.3556,732315300,6479990000,0.629086809,-0.635476647,-0.140803013,-8,-0.505021877,-0.183670313,-1,8.2702,8.2702,0.630061394,-8.2702,-0.845264938,-1.682432432,-0.7367531,-0.117502489,-0.174464487,-0.18040145,-1,-0.010876299,-15.755,-175.5528,-0.275009549,1,3.15E-07,0.085341748,-0.217317428,0.003151813,0.787443694,0.651084202,1.649775447,-0.200552956,-0.266577504,2379.616163,0.691580369,60,-0.468064015,-0.165643145,-1,0.520605942,0.006436918,8.2702,-0.929889299,8.2702,0.568168839,-0.37292011,-0.638344009,-6501.539314,-2,-5,0.000259446,FALSE,-1,-0.386207061,-1,-1,-4.156408809,-0.587970666,0,-0.462553468,-0.76030015,-2,0,TRUE,-1,0.535781544,0.500603285,FALSE,-0.351071777,-1,-0.772688719,-227846.6058,0,-5,-3,-0.225323814,-2.942442677,5,1.86,TRUE,0.24777309,-1,-0.000122179,-0.465446362,0.001860518
2017/8/30,CI005001.INDX,2465.81,2481.985,2463.539,2477.4149,728695000,6684508000,0.852874859,-0.30780687,-0.108775767,-9,-0.508241412,-0.144319113,-1,-11.0593,-11.0593,0.264157648,11.0593,-0.755918828,-2.157939189,-0.696448703,-0.44598382,-0.365276212,-0.142907552,1,-0.032479198,-3.148,-186.6121,-0.275009549,1,-1.53E-06,0.089420887,-0.180761642,0.003174159,0.604448198,0.341030696,1.439765691,-0.668860276,-0.221820374,2381.012209,0.647540984,85,-0.519634772,0.213670028,-1,0.282068683,-0.008688544,-11.0593,-0.708948339,-11.0593,0.325607263,-0.73479007,-0.651069534,-6916.548163,-1,-4,-0.00043854,FALSE,-1,-0.278865828,-1,-1,-1.716826652,-0.949927435,0,-0.835328966,-0.456830903,-3,0,TRUE,-3,0.711864407,0.306849619,FALSE,-0.351071777,-1,-0.749787956,-112714.2927,0,-9,-9,-0.620377356,-4.974262985,3,3.279814385,TRUE,-0.027894984,-1,-0.000697945,0.629094162,0.004183393
2017/8/31,CI005001.INDX,2478.949,2481.892,2459.743,2467.1028,656305800,6061733000,0.629086809,-0.218416987,0.219058593,-6,-0.503505278,0.155236185,-1,10.3121,10.3121,0.068081269,-10.3121,-0.675873732,-1.333051802,-0.088500564,-0.022808119,-0.135287486,-0.267942195,1,-0.037141713,-7.116,-176.3,-0.275009549,1,8.47E-07,0.183417479,0.003607256,0.003255892,0.834177928,0.680934948,1.688618735,-0.156516195,-0.073761893,2378.43127,0.69186305,60,0.07677162,-0.197146497,-1,0.447068388,0.008274745,10.3121,-0.594557196,10.3121,1.858679826,-0.340340489,-0.370911308,-7352.758675,-1,-1,0.000274026,FALSE,-1,-0.157640732,-1,-1,-2.900903444,-0.997557875,0,-0.763460042,-0.144048396,-8,0,TRUE,-5,0.849811676,0.518683497,TRUE,-0.351071777,-1,-0.802092169,-82708.80543,0,-12,-11,-0.342693424,-4.976134768,1,8.150369004,TRUE,-0.38326301,-1,-0.00010239,-0.534817156,6.98E-05
2017/9/1,CI005001.INDX,2470.897,2478.874,2465.999,2474.8363,688330500,6216996000,0.482243517,-0.488441221,0.201700751,-9,-0.509757614,0.154887448,-1,-7.7335,-7.7335,0.199640446,-7.7335,-0.652198422,-1.227759009,-0.081172492,-0.174684519,-0.220687711,-0.1837088,1,-0.005733954,3.111,-184.0335,-0.400066132,1,-8.25E-07,0.089921771,-0.165884244,0.003241904,0.682995495,0.395944804,1.554801893,-0.560771835,-0.094085804,2382.108193,0.658515284,45,0.315786206,-0.195035413,-1,0.132486488,-0.005245132,-7.7335,-0.594557196,-7.7335,0.383617196,-0.680946801,-0.316193505,-7963.960674,-1,-1,-0.000514003,FALSE,-1,-0.03887185,-1,-1,-1.946640316,-0.941623521,0,-0.637740288,-2.14E-08,-8,0,TRUE,-6,0.823446328,0.712512223,FALSE,-0.839909808,0,-0.773536896,-162703.0121,0,-14,-11,-0.674746336,-4.899859616,1,11.03389831,TRUE,-0.553680263,0,-0.000641179,0.305941286,-0.000955498
2017/9/4,CI005001.INDX,2475.887,2475.887,2462.617,2472.5874,676724400,5776970000,0.332581736,-0.120705344,0.20218102,-7,-0.517763742,0.171115711,-1,2.2489,2.2489,0.185645947,-2.2489,-0.601747463,-0.75365991,-0.090191657,-0.123483664,-0.165163472,-0.23523748,1,0.043029685,6.005,-181.7846,-0.400066132,1,-1.04E-06,0.179379991,-0.041886517,0.003294169,0.760135135,0.56744579,1.622138995,-0.204493841,-0.086099522,2383.876428,0.666815742,16,0.256298552,-0.224172644,-1,0.293338845,0.001485007,2.2489,-0.67896679,2.2489,-0.670598738,-0.756375578,-0.638681969,-8713.706106,-3,-3,-0.000596862,FALSE,-1,0.027295812,0,-1,-2.906267645,-0.649017424,0,-0.532722935,-1.63E-17,-8,0,TRUE,-6,0.777777778,0.722588122,FALSE,-0.351071777,-1,-0.788804071,-174773.735,0,-14,-7,-0.644024803,-4.396817969,1,13.01657459,TRUE,-0.499531177,0,-0.00067131,-0.248632356,0.001522696
2017/9/5,CI005001.INDX,2471.392,2476.263,2464.371,2470.9443,642282800,5684198000,0.126691094,0.532113149,0.245600806,-8,-0.507925315,0.211968184,-1,1.6431,1.6431,0.244398779,-1.6431,-0.650789177,-1.324042793,-0.549041714,-0.088859567,-0.192784667,-0.191239532,1,0.001663428,2.611,-180.1415,-0.400066132,1,-2.85E-07,0.177159646,-0.120501488,0.003289806,0.72972973,0.558997466,1.551278382,-0.20190205,-0.038033809,2381.809918,0.674377224,72,-0.471512967,-0.184153692,-1,0.41379311,0.00111227,1.6431,-0.774446494,1.6431,-4.133539558,-0.553250681,-0.518289229,-9667.903472,-4,-4,-0.000474163,FALSE,-1,0.131592793,0,-1,-7.83907397,-0.761582951,0,-0.486889227,-0.054500559,-10,0,TRUE,-6,0.70386064,0.470437006,FALSE,-0.417987471,-1,-0.756573367,-152542.388,0,-13,-7,-0.392212009,-3.13008891,1,13.1314445,TRUE,-0.307782466,0,-0.000533799,-0.037643992,-0.000638177
2017/9/6,CI005001.INDX,2468.009,2490.642,2466.478,2487.7789,744241400,7145147000,0.852874859,-0.257514547,0.335797429,-9,-0.516333597,0.265632606,-17,-16.8346,-16.8346,0.677092059,-16.8346,-0.720405862,-1.592060811,-0.629650507,-0.560638881,-0.42897407,-0.125498968,-1,-0.019088285,-14.755,-196.9761,-0.676802041,1,-2.76E-06,0.177167872,-0.227698956,0.00340327,0.538288288,0.266967052,1.327730251,-0.229553882,-0.017843091,2382.524781,0.61599665,114,-0.817441491,-0.203273665,-1,0.246062223,-0.011275819,-16.8346,-0.898062731,-16.8346,-3.647740394,-0.847040004,-0.968385089,-11062.8666,-6,-8,-0.000513023,FALSE,-1,0.160224117,-1,0,-6.850084698,-0.90955906,0,-0.365729405,-0.489937958,-10,0,FALSE,-6,0.785781544,0.52609117,FALSE,-9.46E-06,-1,-0.733672604,-80913.0161,0,-11,-11,-0.620377356,-1.385119326,1,12.67802691,TRUE,-0.347163619,-1,-0.000816518,0.81812125,-0.005126742
2017/9/7,CI005001.INDX,2487.489,2489.218,2466.082,2467.2751,768398100,6762463000,0.629086809,0.001128023,0.209459627,-8,-0.514748581,0.163146726,-2,20.5038,20.5038,0.713857663,20.5038,-0.632187148,-2.38231982,-0.685738444,-0.054376049,-0.082863585,-0.270916657,-1,-0.048101003,-12.955,-176.4723,-0.922410069,1,2.90E-06,0.183968156,-0.082381175,0.003440133,0.888231982,0.794424106,1.710995452,-0.105582112,-0.054808123,2389.61571,0.68705036,152,-0.944125613,0.000650676,-1,1.752572738,0.01556784,20.5038,-0.898062731,20.5038,18.33360397,-0.053716355,0.077096902,-13097.1258,-6,-8,0.000390664,FALSE,-1,0.253550393,-1,-1,-6.750705816,-0.508485874,0,-0.032169984,-1.50E-23,-8,0,TRUE,-6,0.84180791,0.560185131,TRUE,-0.417987471,-1,-0.798699463,-83758.64243,0,-11,-12,-0.224742269,-0.605989705,1,13.14365411,TRUE,-0.326300985,-1,-3.02E-05,-0.873661235,0.004952751
2017/9/8,CI005001.INDX,2466.206,2478.06,2463.035,2472.4716,578007300,5136669000,0.482243517,0.33320137,0.035111484,-4,-0.503732935,0.07019913,-1,-5.1965,-5.1965,0.170225773,5.1965,-0.667418264,-2.603885135,-0.725479143,-0.038582803,-0.298196167,-0.064589614,1,-0.04147577,12.582,-181.6688,-0.922410069,1,-4.91E-07,0.088217994,-0.116087604,0.003446424,0.657657658,0.44297381,1.471722543,-0.130931114,-0.122001838,2381.667494,0.667255075,56,-0.781707323,0.006000933,1,0.780799617,-0.004031472,1,-0.898062731,1,0.268435714,-0.620142159,-0.20389593,-17178.52048,-6,-8,-0.000442055,FALSE,0,0.360747887,-1,-1,-4.752117448,-0.570411298,0,-0.032169984,-0.010216591,-13,0,TRUE,-6,0.701035782,0.492050727,TRUE,-0.000447367,-1,-0.69833192,-151283.2571,0,-11,-11,-0.524802706,-0.520355639,3,13.50143266,TRUE,-0.311064229,-1,-0.000523262,0.416983895,-0.000706014
2017/9/11,CI005001.INDX,2467.622,2476.866,2464.269,2476.3524,541133100,4967081000,0.332581736,0.416190598,-0.401826714,-5,-0.505617281,-0.424985064,-1,-3.8808,-3.8808,0.071568821,3.8808,-0.626550169,-2.695945946,-0.780721533,-0.038879477,-0.315388952,-0.107083271,1,-0.042527026,12.352,-185.5496,-0.922410069,1,-1.39E-06,0.084839642,0.014208585,0.003476047,0.632882883,0.467755562,1.440153384,-0.135360925,-0.220779103,2378.769097,0.651534803,36,-0.872115311,0.559664008,1,-0.198249847,-0.002996491,1,-0.898062731,1,-1.672933617,-0.942438356,-0.233278127,-32498.30567,-6,-8,-0.000667225,FALSE,0,0.346103034,0,-1,-3.766516093,-0.650924524,0,-0.032169984,-0.089211099,-14,0,TRUE,-6,0.72834275,0.564681546,TRUE,-0.145434047,-1,-0.691546508,-168008.0961,0,-10,-6,-0.574689966,-0.344408049,4,14.70967742,TRUE,-0.249179559,-1,-0.000600018,0.692998889,0.000496375
2017/9/12,CI005001.INDX,2477.83,2481.332,2463.997,2469.3674,717513300,6794000000,0.126691094,0.496352837,-0.449264384,-4,-0.500081051,-0.468787447,6,6.985,6.985,0.188660563,6.985,-0.159808343,-2.803209459,-0.77113867,-0.059312738,-0.134723788,-0.501733699,-1,-0.013008818,-3.272,-178.5646,-0.910182055,1,1.18E-06,0.085804971,-0.066813429,0.003465904,0.806024775,0.637003661,1.640477515,-0.154095008,-0.281838136,2377.961168,0.681698774,136,-0.885976307,0.003546936,1,0.650433772,0.005465469,1,-0.898062731,1,1.89852353,-0.315145979,0.129098934,-4698.677356,-5,-7,0.000173368,FALSE,-1,0.380228867,-1,-1,-3.728966685,-0.852487085,0,-0.077738643,-0.103736969,-14,0,FALSE,-6,0.496704331,0.554468719,TRUE,-0.705448486,-1,-0.727735369,-112935.7292,0,-6,-8,-0.243003426,-0.678989237,1,14.66390041,TRUE,-0.100562588,-1,-9.67E-05,-0.488151823,-0.000876662
